NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-70.00527402122553,-69.89832579203414,-72.275281106432,-71.42529477606773,-71.55924819662427,-71.13502588499492,-70.7400892124162,-68.34876646300665,-68.24642790457449,-70.56215132785354,-70.68773233279661,-66.62894691265012,-63.94833437137028,-63.86764855483448,-62.8243117345548,-62.7257772876159,-60.04077243571019,-59.97047057338077,-60.95029265895678,-60.86945004714519,-60.78995209800485,-60.74518433054119,-60.668532159347926,-63.24637920913845,-63.18338022188345,-64.3062540367561,-65.37877773992561,-65.30468961589901,-65.23333167945889,-65.16477310107513,-65.8669117814165,-61.96458502292229,-64.78047660706751,-63.635267460330645,-63.58304940830038,-63.537215941509515,-65.4519999280916,-66.48359838862567,-66.44790861375294,-66.41493702730493,-66.38449730145571,-66.35630566074009,-66.37659783102484,-66.35138409369996,-66.3263315741548,-66.29994492949979,-66.27011921462145,-64.14003934971117,-64.0962562346843,-57.792535688136866,NaN
-69.73916193469857,-69.86322810539893,-69.50263113862374,-72.13276515925041,-71.51370372633166,-70.84700283877717,-70.99227874384015,-70.59080776070988,-68.19657987313859,-68.3259594697131,-70.40426934937663,-66.87666789136301,-63.86249630584642,-63.81371311276127,-62.746349788815046,-62.64602657007669,-59.99656188335803,-59.89118510585026,-60.86018889163132,-60.77802002210576,-60.730546730610634,-60.6511569496074,-60.57323856453507,-60.49684591629213,-63.114997467876016,-64.20662119096916,-65.28069829048613,-65.20508192615982,-65.13225509996948,-65.09562442997681,-65.75950138299027,-61.85759749183345,-61.913270177376795,-63.52334964698557,-63.47048186503287,-63.470777259081885,-66.24191856031702,-66.36912231754756,-66.33305958116952,-66.29980479001733,-66.2691703517916,-66.24086951673212,-66.26113255116996,-66.23596058026514,-66.21100606357271,-66.18475114098601,-66.15505876905242,-64.02489220956335,-64.02168055779809,-57.680639613244885,NaN
-69.70760208100897,-69.59541282776406,-68.47079830769538,-70.83959155240858,-69.9845532469311,-70.11244103684719,-69.44550570380115,-69.58804882917569,-66.8858564749398,-66.776908978848,-70.06721677565403,-69.2057671114621,-62.58656875833776,-62.44788608212533,-62.36198434763515,-61.31386869840269,-59.91869647727187,-59.81151985668814,-59.47159379277952,-59.41696480472253,-59.33021791958051,-59.24474089753721,-59.16058840923217,-59.11114856748554,-61.685399439791965,-62.77002867042121,-62.69742254506963,-63.794169890505266,-63.713840090456806,-63.63626191023427,-63.56467577412906,-63.963397955113834,-61.80561876064173,-62.074511337977064,-62.013975589198054,-61.95990425642915,-64.72037397000615,-64.84217987501367,-64.79823943363999,-64.75713816033864,-64.71873197056127,-64.72946156461552,-64.69564448353293,-64.66341015764581,-64.63193560382227,-64.59998550724252,-64.56581787467871,-62.4326803073295,-63.90536438730643,-57.56702889745142,NaN
-71.74082274701365,-69.56273302978208,-68.20333907987619,-68.32228218979138,-70.69172370232783,-69.8347369597449,-69.96141275349409,-69.53092518010043,-69.1274877006943,-66.72801105894852,-66.85056588024514,-68.92310159605611,-65.38455870140199,-64.9521982702591,-62.30741109064329,-61.2355464526811,-59.84052900602885,-59.764825372430984,-58.17794677915109,-58.099952775600116,-58.022963915077156,-57.980356039207706,-57.90550516151525,-57.831787364813,-57.75924535895105,-60.35044856011924,-61.47618100599537,-62.550248284593586,-62.47713208661265,-62.40647437119793,-63.45711001465191,-62.49099158062093,-60.3698264493193,-61.96114307442419,-60.814051676857176,-60.76093446509693,-60.71433337065561,-63.65240779593415,-63.61267708740251,-63.575408603392034,-63.5871180208961,-63.554239433441225,-63.523083975954336,-63.493108036625486,-63.46348201898094,-63.43296340412919,-63.3998021576199,-62.314457247667995,-63.787196878816616,-57.451650413363105,NaN
-71.7392500444239,-71.59483445286747,-68.17106043559622,-68.28750739643444,-67.91955040586781,-70.54111662611096,-69.91546688291828,-69.24202969323906,-69.38036795734668,-66.44686894543976,-66.56728287673053,-69.86050104343364,-68.75605681710184,-62.36346958751798,-62.2189282022181,-62.13124567193971,-59.79541431763482,-59.684454179679506,-58.082019115724165,-58.002842015515434,-57.95801572895336,-57.88091806303406,-57.80492705452849,-57.73008752860467,-57.68977765039828,-60.27574125172332,-61.36655657998151,-62.44639234322013,-62.37182597784953,-62.29977424669238,-62.26364009502996,-62.92989776342494,-59.02708611393686,-60.747685968964234,-60.696760965313395,-60.64307456036022,-60.59601762804324,-63.52929985286121,-63.49308076378312,-63.50216890866635,-63.46698489023386,-63.43396045651405,-63.40273552983686,-63.37275869349408,-63.343187704994435,-63.312760516294475,-63.27969917436188,-62.194321917061835,-63.66711848458513,-57.334448537451564,NaN
-67.07156513354475,-71.58345287371314,-68.1401244598278,-68.02008510401316,-68.13488742062715,-67.76603245119661,-69.63729369087554,-69.75998187884444,-69.08885953322128,-69.22708560212983,-66.51751696994859,-66.40358521987065,-68.70561633550315,-68.81918657379552,-64.72341103329337,-62.07393338175396,-59.71670949060559,-59.60376095589606,-58.01846200186442,-57.93805791008346,-57.858683304664865,-57.780384724906256,-57.70320900498247,-57.66053649360511,-57.5857475991403,-60.166346818381584,-61.259531383099784,-61.19478581798803,-62.2652909503204,-62.22511437301264,-62.154250555961546,-62.08962789316059,-58.91306179877963,-57.871708617871825,-60.5777009941689,-60.52341300520399,-60.47587150159703,-63.45478237529847,-63.418274271022,-63.38036100651871,-63.34492952712975,-63.311742592812315,-63.28043551900334,-63.25044890231785,-63.22092749905908,-63.190589136274816,-63.15762705723547,-62.07221181684886,-63.54506675367529,-57.21536499200321,NaN
-67.02882810998737,-67.1612002312252,-70.1830039237257,-67.9879764193038,-67.86616750219117,-67.97928733918785,-70.34228953249396,-69.480164084864,-69.60151663432335,-69.16696630060927,-68.75711659641112,-66.35175608134826,-66.46915159892708,-68.53325384140568,-63.75340814775862,-61.982677732726344,-60.610733022398676,-59.556102714469226,-57.9205993379132,-57.83892238501579,-57.75828652356962,-57.71207379687435,-57.63366661623783,-57.556447641497044,-57.48046631941407,-57.40577208020529,-59.99375991583885,-61.11860329050902,-62.19084223635974,-62.11580630978119,-62.04347999991995,-61.9774981349192,-61.01282182201292,-57.75516764114089,-60.45682162878917,-60.44856414020003,-60.40050729851258,-62.26564314693957,-63.29486746041351,-63.25659283925282,-63.22089154620798,-63.18752405377729,-63.156121014222904,-63.126114853290126,-63.09663695864132,-63.06638441115581,-63.033520724093684,-61.948061352664666,-63.420976141249426,-57.094338674428705,NaN
-69.2247265092107,-66.88389842229367,-65.77536016614475,-70.02028824961141,-67.83282165583272,-67.94253131000004,-67.56891772032338,-70.18424798268474,-69.31996554284817,-68.87523356864733,-69.00882974376086,-66.3011132943757,-66.18282317502216,-68.48166448777329,-68.59085027395659,-64.52069687008768,-60.552636206542616,-59.47483900519287,-57.82175556002949,-57.77209114030248,-57.69014560503,-57.6093032780687,-57.52961559999849,-57.45113433601853,-57.373911440699466,-57.3313322464968,-59.913753456097524,-61.003353692776805,-62.081795456909624,-62.00516175783293,-61.93130288570604,-61.86029854529546,-60.899897488364054,-57.68355591342858,-60.38073745815334,-60.32514018551734,-60.276535035565715,-63.04279472715722,-63.169467725116725,-63.13080305443883,-63.094807782628386,-63.06124014005963,-63.029726065332284,-62.999689627254156,-62.970248464929234,-62.94007826505163,-62.90731184091614,-61.82180162787754,-63.29477780203835,-56.97130547270671,NaN
-69.18161186116038,-69.31261159269614,-65.49830015674405,-66.42388352610558,-69.86452371335125,-67.67454582371883,-67.78309314666413,-67.40776817674404,-69.2729710368725,-69.38992211552844,-68.714208403874,-68.84768894463457,-66.1300040740453,-66.24288381129523,-68.30363944067584,-64.76156615028937,-60.46058067800355,-60.364899972028724,-57.75525572481809,-57.67088706439583,-57.58758118263816,-57.5053914654209,-57.42437184062466,-57.377909979950715,-57.299393823128014,-57.222211424720605,-59.798926186011336,-60.890971677748055,-60.824694021407616,-61.8931593218709,-61.85102696942516,-61.7784879675914,-62.44039564171554,-57.43441698407774,-60.256061043856256,-60.204935953176765,-60.15056232144958,-60.103765028309304,-63.04201320205867,-63.00292752258088,-62.966612127111894,-62.9328230623956,-62.901181509979494,-62.87110299446405,-62.84169101381334,-62.81159918446118,-62.77892860353113,-61.693360219618135,-63.166399366396654,-56.84619806559668,NaN
